cd,zip
2102,40069
2102,40052
2102,42782
2102,42740
2102,42724
2102,42716
2102,42366
2102,42351
2102,42131
2102,42129
2102,42166
2102,42102
2102,40468
2102,40390
2102,40372
2102,40339
2102,40342
2102,40272
2102,40229
2102,40142
2102,40111
2102,40108
2102,40104
2102,42749
2102,42746
2102,42378
2102,42320
2102,42348
2102,42339
2102,42275
2102,42152
2102,42156
2102,42123
2102,40410
2102,40383
2102,40159
2102,40122
2102,40047
2102,42743
2102,42722
2102,42712
2102,42356
2102,42302
2102,42261
2102,42201
2102,42214
2102,42163
2102,40048
2102,40013
2102,42757
2102,42748
2102,42355
2102,42304
2102,42343
2102,42301
2102,42219
2102,42160
2102,42127
2102,40422
2102,40356
2102,40310
2102,40291
2102,40166
2102,40129
2102,40160
2102,40155
2102,40152
2102,40109
2102,40121
2102,40071
2102,40020
2102,40012
2102,42788
2102,42764
2102,42776
2102,42732
2102,42729
2102,42376
2102,42273
2102,42170
2102,42159
2102,40514
2102,40484
2102,40144
2102,40146
2102,40119
2102,40107
2102,42285
2102,42207
2102,42141
2102,42104
2102,42101
2102,40461
2102,40328
2102,40178
2102,40153
2102,40175
2102,40165
2102,40157
2102,40110
2102,40115
2102,40018
2102,40008
2102,42765
2102,42762
2102,42713
2102,42368
2102,42327
2102,42303
2102,42274
2102,42210
2103,40205
2103,40204
2103,40118
2103,40041
2103,40283
2103,40256
2103,40245
2103,40269
2103,40261
2103,40251
2103,40241
2103,40216
2103,40214
2103,40025
2103,40282
2103,40270
2103,40291
2103,40266
2103,40272
2103,40223
2103,40219
2103,40209
2103,40212
2103,40203
2103,40299
2103,40250
2103,40253
2103,40225
2103,40222
2103,40215
2103,40289
2103,40281
2103,40280
2103,40242
2103,40220
2103,40217
2103,40213
2103,40027
2103,40056
2103,40259
2103,40255
2103,40221
2103,40228
2103,40211
2103,40206
2103,40252
2103,40232
2103,40210
2103,40201
2103,40014
2103,40292
2103,40268
2103,40243
2103,40233
2103,40231
2103,40208
2103,40202
2103,40059
2103,40257
2103,40258
2103,40229
2103,40218
2103,40207
2104,41099
2104,41139
2104,41135
2104,41085
2104,41092
2104,41091
2104,41071
2104,41053
2104,41048
2104,41183
2104,41129
2104,41101
2104,41076
2104,41074
2104,41072
2104,41006
2104,40361
2104,40075
2104,40050
2104,40014
2104,40031
2104,40026
2104,41174
2104,41093
2104,41064
2104,41080
2104,41055
2104,41037
2104,41039
2104,41016
2104,40359
2104,40299
2104,40068
2104,40003
2104,45999
2104,41179
2104,41175
2104,41166
2104,41061
2104,41059
2104,41043
2104,41034
2104,41012
2104,41015
2104,41003
2104,41001
2104,40045
2104,41098
2104,41105
2104,41102
2104,41063
2104,41073
2104,41056
2104,41045
2104,41025
2104,41030
2104,41018
2104,41004
2104,41010
2104,40379
2104,40355
2104,40291
2104,40066
2104,40071
2104,40058
2104,40022
2104,40036
2104,41164
2104,41141
2104,41097
2104,41121
2104,41086
2104,41014
2104,41008
2104,40370
2104,40241
2104,40070
2104,40065
2104,40056
2104,40019
2104,40046
2104,41189
2104,41143
2104,41169
2104,41144
2104,41094
2104,41081
2104,41051
2104,41046
2104,41044
2104,41040
2104,41031
2104,41007
2104,41005
2104,40245
2104,40032
2104,45275
2104,41017
2104,41002
2104,40363
2104,40077
2104,40076
2104,40023
2104,40010
2104,41096
2104,41095
2104,41083
2104,41062
2104,41075
2104,41052
2104,41042
2104,41035
2104,41033
2104,41022
2104,41011
2104,40601
2104,40067
2104,40059
2104,40057
2104,40055
2104,40011
2104,40007
2104,40006
2105,41862
2105,41858
2105,41632
2105,41601
2105,41615
2105,41621
2105,41835
2105,41840
2105,41713
2105,41643
2105,41640
2105,41739
2105,40921
2105,40819
2105,40815
2105,40806
2105,40489
2105,40434
2105,40402
2105,42633
2105,41859
2105,41847
2105,41729
2105,41837
2105,41843
2105,41651
2105,41631
2105,41760
2105,41630
2105,41602
2105,41567
2105,41751
2105,41659
2105,41549
2105,40863
2105,40828
2105,40935
2105,40771
2105,40755
2105,40744
2105,40737
2105,40460
2105,40409
2105,40442
2105,40437
2105,42653
2105,41451
2105,41527
2105,41557
2105,41554
2105,41553
2105,41465
2105,41425
2105,41351
2105,41232
2105,41181
2105,41168
2105,41159
2105,41124
2105,40849
2105,40951
2105,40824
2105,40927
2105,40858
2105,40855
2105,40988
2105,40940
2105,40823
2105,40448
2105,40336
2105,40351
2105,40932
2105,40874
2105,40915
2105,40995
2105,40870
2105,40982
2105,40844
2105,40868
2105,40865
2105,40856
2105,40977
2105,40972
2105,40914
2105,40810
2105,40769
2105,40763
2105,40741
2105,40473
2105,40484
2105,40456
2105,42638
2105,42635
2105,42647
2105,42533
2105,42519
2105,42503
2105,41848
2105,41238
2105,41224
2105,41180
2105,41271
2105,41250
2105,41231
2105,41141
2105,40944
2105,40955
2105,40923
2105,40997
2105,40902
2105,41571
2105,41749
2105,41745
2105,41736
2105,41731
2105,41701
2105,41528
2105,41558
2105,41390
2105,41364
2105,41555
2105,41339
2105,41317
2105,41216
2105,41265
2105,41263
2105,41173
2105,41179
2105,41132
2105,40979
2105,40845
2105,40843
2105,40964
2105,40840
2105,40831
2105,41817
2105,41776
2105,41635
2105,41566
2105,41754
2105,41735
2105,41723
2105,41721
2105,41368
2105,41544
2105,41561
2105,41517
2105,41562
2105,41367
2105,41539
2105,41464
2105,41413
2105,41421
2105,41513
2105,41311
2105,41171
2105,41143
2105,40830
2105,40946
2105,40903
2105,40958
2105,40939
2105,41804
2105,41832
2105,41831
2105,41824
2105,41727
2105,41619
2105,41777
2105,41712
2105,41650
2105,41649
2105,41645
2105,41642
2105,42502
2105,41810
2105,41568
2105,41669
2105,41564
2105,41819
2105,41759
2105,41740
2105,41719
2105,41538
2105,41526
2105,41524
2105,41397
2105,41543
2105,41347
2105,41514
2105,41512
2105,41501
2105,41204
2105,41332
2105,41301
2105,41267
2105,41234
2105,41164
2105,41142
2105,40759
2105,40701
2105,40419
2105,40317
2105,40313
2105,42518
2105,42567
2105,41666
2105,41622
2105,41839
2105,41834
2105,41660
2105,41607
2105,41603
2105,41772
2105,41763
2105,41725
2105,41722
2105,41426
2105,41534
2105,41563
2105,41386
2105,41537
2105,41385
2105,41502
2105,41226
2105,41257
2105,41540
2105,41519
2105,41219
2105,41214
2105,41240
2105,41146
2105,41160
2105,40930
2105,40949
2105,40941
2105,40906
2105,40854
2105,40873
2105,40953
2105,40724
2105,40818
2105,40816
2105,40820
2105,40808
2105,40750
2105,40734
2105,40729
2105,40740
2105,40486
2105,40447
2105,40445
2105,40387
2105,40319
2105,41844
2105,41845
2105,41812
2105,41766
2105,41833
2105,41612
2105,41826
2105,41762
2105,41822
2105,41472
2105,41222
2105,41274
2105,41262
2105,41260
2105,41149
2105,41129
2105,41049
2105,40913
2105,40943
2105,40826
2105,40965
2105,40492
2105,40422
2105,40403
2105,40444
2105,42642
2105,42649
2105,42539
2105,42631
2105,42558
2105,42544
2105,42501
2105,41775
2105,41773
2105,41605
2105,41815
2105,40962
2105,40730
2105,40813
2105,40481
2105,42564
2105,42553
2105,41849
2105,41778
2105,41774
2105,41663
2105,41655
2105,41714
2105,41828
2105,41604
2105,41821
2105,41764
2105,41746
2105,41667
2105,41653
2105,41531
2105,41547
2105,41366
2105,41408
2105,41352
2105,41522
2105,41636
2105,41606
2105,41572
2105,41542
2105,41560
2105,41559
2105,41201
2105,41268
2105,41264
2105,41314
2105,41203
2105,41310
2105,41256
2105,41255
2105,41254
2105,41230
2105,41102
2105,40847
2105,40829
2105,40862
2105,40983
2105,40827
2105,40807
2105,40803
2105,40801
2105,42634
2105,41855
2105,41861
2105,41836
2105,41838
2105,41825
2105,41647
2105,41743
2105,41616
2105,41535
2105,41520
2105,41548
2105,41503
2105,41348
2106,40357
2106,40337
2106,40356
2106,40353
2106,40012
2106,41365
2106,40578
2106,40526
2106,40555
2106,40544
2106,40517
2106,40513
2106,40472
2106,40502
2106,40371
2106,40334
2106,40347
2106,40324
2106,40076
2106,41301
2106,41093
2106,40575
2106,40524
2106,40514
2106,40506
2106,40504
2106,40507
2106,40456
2106,40392
2106,40372
2106,40340
2106,40358
2106,40351
2106,41041
2106,41039
2106,41031
2106,40387
2106,40374
2106,40348
2106,40336
2106,40312
2106,41425
2106,41360
2106,40579
2106,40533
2106,40581
2106,40536
2106,40577
2106,40574
2106,40583
2106,40511
2106,40461
2106,40370
2106,40322
2106,41055
2106,40621
2106,40523
2106,40508
2106,40476
2106,40360
2106,40380
2106,40316
2106,40311
2106,41311
2106,41056
2106,41010
2106,40582
2106,40576
2106,40588
2106,40515
2106,40512
2106,40475
2106,40385
2106,40346
2106,40342
2106,40046
2106,40580
2106,40604
2106,40602
2106,40591
2106,40510
2106,40505
2106,40376
2106,40522
2106,40509
2106,40503
2106,40403
2106,40361
2106,40391
2106,40390
2106,40383
2106,40350
2106,40003
2106,41332
2106,41064
2106,41049
2106,40516
2106,40601
2106,40405
2106,40379
2201,70364
2201,70377
2201,70374
2201,70353
2201,70344
2201,70434
2201,70433
2201,70123
2201,70115
2201,70118
2201,70056
2201,70065
2201,70010
2201,70040
2201,70037
2201,70033
2201,70458
2201,70469
2201,70357
2201,70438
2201,70451
2201,70421
2201,70055
2201,70085
2201,70072
2201,70004
2201,70041
2201,70036
2201,70461
2201,70181
2201,70460
2201,70185
2201,70355
2201,70360
2201,70435
2201,70443
2201,70404
2201,70420
2201,70124
2201,70122
2201,70117
2201,70083
2201,70075
2201,70470
2201,70143
2201,70375
2201,70373
2201,70354
2201,70448
2201,70121
2201,70062
2201,70082
2201,70067
2201,70043
2201,70003
2201,70006
2201,70184
2201,70402
2201,70401
2201,70358
2201,70363
2201,70437
2201,70447
2201,70403
2201,70050
2201,70009
2201,70005
2201,70462
2201,70471
2201,70183
2201,70394
2201,70343
2201,70445
2201,70091
2201,70001
2201,70064
2201,70464
2201,70457
2201,70459
2201,70178
2201,70431
2201,70125
2201,70092
2201,70119
2201,70011
2201,70032
2201,70455
2201,70466
2201,70397
2201,70345
2201,70452
2201,70002
2201,70463
2201,70454
2202,70175
2202,70172
2202,70123
2202,70096
2202,70058
2202,70056
2202,70090
2202,70003
2202,70811
2202,70710
2202,70186
2202,70127
2202,70393
2202,70115
2202,70113
2202,70054
2202,70039
2202,70150
2202,70130
2202,70390
2202,70119
2202,70080
2202,70073
2202,70072
2202,70031
2202,70030
2202,70812
2202,70788
2202,70780
2202,70146
2202,70163
2202,70131
2202,70128
2202,70114
2202,70734
2202,70767
2202,70157
2202,70182
2202,70129
2202,70372
2202,70301
2202,70117
2202,70084
2202,70051
2202,70063
2202,70052
2202,70087
2202,70086
2202,70721
2202,70719
2202,70725
2202,70156
2202,70153
2202,70179
2202,70170
2202,70391
2202,70341
2202,70112
2202,70122
2202,70001
2202,70047
2202,70059
2202,70057
2202,70076
2202,70071
2202,70068
2202,70805
2202,70814
2202,70776
2202,70802
2202,70804
2202,70808
2202,70892
2202,70778
2202,70764
2202,70165
2202,70148
2202,70141
2202,70151
2202,70139
2202,70174
2202,70126
2202,70094
2202,70121
2202,70118
2202,70049
2202,70062
2202,70806
2202,70714
2202,70743
2202,70177
2202,70176
2202,70190
2202,70152
2202,70346
2202,70125
2202,70116
2202,70053
2202,70065
2202,70070
2202,70807
2202,70815
2202,70792
2202,70723
2202,70737
2202,70763
2202,70158
2203,70663
2203,70584
2203,70601
2203,70514
2203,70515
2203,70512
2203,70506
2203,70505
2203,70339
2203,70519
2203,70522
2203,70581
2203,70569
2203,70633
2203,70632
2203,70510
2203,70503
2203,70501
2203,70596
2203,70592
2203,70517
2203,70509
2203,70537
2203,70520
2203,70562
2203,70543
2203,70645
2203,70612
2203,70605
2203,70392
2203,70380
2203,70523
2203,70525
2203,70535
2203,70533
2203,70575
2203,70555
2203,70629
2203,70615
2203,70591
2203,70508
2203,70504
2203,70502
2203,70342
2203,70078
2203,70531
2203,70582
2203,70563
2203,70559
2203,70552
2203,70607
2203,70538
2203,70532
2203,70529
2203,70560
2203,70669
2203,70518
2203,70540
2203,70534
2203,70549
2203,70546
2203,70646
2203,70611
2203,70668
2203,70661
2203,70598
2203,70507
2203,70381
2203,70340
2203,70521
2203,70583
2203,70578
2203,70556
2203,70542
2203,70630
2203,70616
2203,70650
2203,70657
2203,70648
2203,70665
2203,70602
2203,70513
2203,70516
2203,70528
2203,70526
2203,70544
2203,70558
2203,70548
2203,70640
2203,70643
2203,70606
2203,70631
2203,70647
2204,71468
2204,71222
2204,71277
2204,71443
2204,71427
2204,71438
2204,71110
2204,71136
2204,71165
2204,71172
2204,71060
2204,71102
2204,71075
2204,71106
2204,71040
2204,71008
2204,71004
2204,71030
2204,71027
2204,71007
2204,70541
2204,70525
2204,70580
2204,70639
2204,70638
2204,70634
2204,70660
2204,71474
2204,71455
2204,71460
2204,71235
2204,71280
2204,71260
2204,71426
2204,71115
2204,71149
2204,71071
2204,71069
2204,71068
2204,71048
2204,71047
2204,71073
2204,70576
2204,70571
2204,70633
2204,70662
2204,70657
2204,70586
2204,70584
2204,71469
2204,71450
2204,71462
2204,71403
2204,71439
2204,71429
2204,71166
2204,71138
2204,71162
2204,71137
2204,71063
2204,71055
2204,71107
2204,71104
2204,71029
2204,71002
2204,71001
2204,71033
2204,71024
2204,70550
2204,70651
2204,70655
2204,70658
2204,71471
2204,71449
2204,71256
2204,71367
2204,71433
2204,71447
2204,71446
2204,71148
2204,71134
2204,71072
2204,71051
2204,71064
2204,71052
2204,71078
2204,71038
2204,71037
2204,71023
2204,71016
2204,71006
2204,70524
2204,70653
2204,70512
2204,71459
2204,71496
2204,71322
2204,71111
2204,71133
2204,71129
2204,71118
2204,71045
2204,71003
2204,71028
2204,70520
2204,70577
2204,70554
2204,71463
2204,71461
2204,71497
2204,71268
2204,71356
2204,71428
2204,71416
2204,71411
2204,71325
2204,71108
2204,71109
2204,71163
2204,71161
2204,71119
2204,71065
2204,71043
2204,71067
2204,71049
2204,71046
2204,71079
2204,71021
2204,71039
2204,71032
2204,70661
2204,70652
2204,70648
2204,71475
2204,71458
2204,71457
2204,71486
2204,71251
2204,71406
2204,71414
2204,71434
2204,71419
2204,71113
2204,71135
2204,71066
2204,71070
2204,71061
2204,71080
2204,71082
2204,71105
2204,71101
2204,71009
2204,70532
2204,70570
2204,70656
2204,71452
2204,70515
2204,71456
2204,71227
2204,71241
2204,71234
2204,71275
2204,71112
2204,71171
2204,71164
2204,71044
2204,71103
2204,71034
2204,71031
2204,71018
2204,71019
2204,70535
2204,70644
2204,70654
2204,70659
2204,70585
2204,70589
2204,70637
2205,70570
2205,70438
2205,71295
2205,71355
2205,71415
2205,71447
2205,71417
2205,71334
2205,71302
2205,71331
2205,71210
2205,71219
2205,71001
2205,71031
2205,70589
2205,70455
2205,70427
2205,71467
2205,71237
2205,71240
2205,71282
2205,71249
2205,71247
2205,71269
2205,71264
2205,71345
2205,71354
2205,71368
2205,71360
2205,71409
2205,71441
2205,71339
2205,71340
2205,71309
2205,71218
2205,71203
2205,70512
2205,70443
2205,70446
2205,70426
2205,70450
2205,70422
2205,71479
2205,71230
2205,71235
2205,71229
2205,71227
2205,71225
2205,71276
2205,71286
2205,71275
2205,71273
2205,71251
2205,71327
2205,71212
2205,71070
2205,70787
2205,70551
2205,70442
2205,71463
2205,71483
2205,71242
2205,71220
2205,71294
2205,71281
2205,71280
2205,71254
2205,71253
2205,71263
2205,71357
2205,71410
2205,71440
2205,71435
2205,71329
2205,71325
2205,71323
2205,71315
2205,71322
2205,70789
2205,70712
2205,70761
2205,70456
2205,70437
2205,71241
2205,71233
2205,71232
2205,71270
2205,71266
2205,71261
2205,71363
2205,71404
2205,71371
2205,71424
2205,71457
2205,71238
2205,71378
2205,71365
2205,71375
2205,71369
2205,71432
2205,71430
2205,71423
2205,71342
2205,71336
2205,71301
2205,71326
2205,71341
2205,71306
2205,71328
2205,71307
2205,71209
2205,70782
2205,70784
2205,70775
2205,70730
2205,70750
2205,70748
2205,70465
2205,71477
2205,71466
2205,71480
2205,71472
2205,71485
2205,71279
2205,71250
2205,71405
2205,71350
2205,71362
2205,71358
2205,71427
2205,71324
2205,71316
2205,71207
2205,71211
2205,71040
2205,70722
2205,70577
2205,70466
2205,70441
2205,70444
2205,71473
2205,71465
2205,71454
2205,71243
2205,71234
2205,71226
2205,71223
2205,71272
2205,71292
2205,71291
2205,71259
2205,71245
2205,71407
2205,71367
2205,71353
2205,71366
2205,71438
2205,71433
2205,71425
2205,71422
2205,71320
2205,71303
2205,71213
2205,71202
2205,71201
2205,70656
2205,70401
2205,70436
2205,71448
2205,71455
2205,71268
2205,71348
2205,71359
2205,71401
2205,71351
2205,71346
2205,71373
2205,71418
2205,71330
2205,71343
2205,71333
2206,70352
2206,70359
2206,70069
2206,70825
2206,70895
2206,70791
2206,70785
2206,70710
2206,70728
2206,70755
2206,70767
2206,70744
2206,70375
2206,70395
